Id,Name,Text,type,all_points,X,Y,RadiusX,RadiusY,Width,Height,all_transforms
656,"image_review_1","image_review_1","Rectangle","20264.3203125,16183.513671875 37945.37109375,16183.513671875 37945.37109375,30121.69140625 20264.3203125,30121.69140625",20264.320068359375,16183.513671875,-1,-1,17681.0498046875,13938.17822265625,"1,0,0,0,1,0,0,0,1"
657,"undefined","","Rectangle","15160.92578125,4472.6884765625 22474.451171875,4472.6884765625 22474.451171875,12773.5966796875 15160.92578125,12773.5966796875",15160.926147460938,4472.6884765625,-1,-1,7313.525146484375,8300.908447265625,"1,0,0,0,1,0,0,0,1"
2898,"undefined","cycle10","Polygon","30120.65,16534.04 29112.16,16369.39 28103.66,17130.90 26683.54,17172.07 26518.89,18551.02 25448.65,19477.19 23081.79,21597.08 21785.15,23861.04 21311.78,24499.07 20673.76,24437.32 20323.87,25445.81 19088.98,27421.63 20220.96,29129.90 25098.77,29747.34 26601.22,29953.15 27218.66,28615.36 30326.46,26660.12 32775.65,28450.71 34772.06,29726.76 36397.99,29273.96 37262.41,28512.45 36912.53,27010.00 35286.59,27339.31 33598.91,27071.75 34874.97,26742.45 36644.97,26001.51 36727.30,24972.44 35512.99,23161.27 35019.04,21514.75 35060.20,20362.19 33948.80,19189.05 32487.51,17624.86 31252.63,16657.53",-1,-1,-1,-1,-1,-1,-1
2899,"undefined","cycle7","Polygon","29185.28,14655.39 27768.26,15922.40 26426.67,18041.72 26015.74,18730.52 23062.98,21444.30 21488.07,24263.58 20399.24,24691.34 19932.60,26285.69 19635.49,28362.65 22071.37,29610.49 26427.37,29803.35 27044.81,28444.97 29843.89,27004.27 30543.66,26345.66 33387.37,29493.83 35020.61,30310.45 36882.75,28897.77 36712.18,26791.21 35647.86,27045.43 34412.98,27662.88 33348.48,26441.23 34437.31,26188.47 34981.72,26810.66 35771.35,26716.13 36031.66,25488.51 37023.27,25294.08 36576.07,24710.78 35448.36,23058.10 36265.31,21611.93 33425.07,18689.36 30255.52,15766.79",-1,-1,-1,-1,-1,-1,-1
2900,"undefined","cycle7","Polygon","21188.29,1561.03 20035.73,1314.05 19706.43,1808.00 17977.58,2878.24 17277.81,3866.15 17113.16,4936.39 15713.62,7118.02 15013.85,7858.95 12869.97,8496.39 12595.00,8166.42 10444.77,8517.56 9868.49,10122.91 10691.75,12386.88 11844.31,13539.44 12955.71,12921.99 15055.02,13951.07 17318.98,14074.55 17483.63,12839.67 19088.98,13539.44 21023.64,11975.25 20830.34,9568.77 21325.29,9128.82 22628.99,9958.26 22899.83,8785.73 22521.41,8441.40 22961.36,7960.20 22768.88,7506.50 23305.07,6447.86 23369.93,4360.10 22752.48,3948.47 22658.89,4605.57 22535.16,5279.24 20981.58,4619.31 21476.43,4071.96 22299.69,2466.61",-1,-1,-1,-1,-1,-1,-1
2935,"undefined","exclude FoxP3","Ellipse","15797.2490234375,9762.7939453125 15517.751953125,9762.7939453125 15657.5,9906.1884765625 15657.5,9619.3994140625",15657.500487888476,9762.794260718103,139.74883996361314,143.39442285566474,-1,-1,"1,0,0,0,1,0,0,0,1"
2936,"undefined","exclude CD4","Ellipse","30077.337890625,18395.142578125 29805.8046875,18395.142578125 29941.572265625,18536.064453125 29941.572265625,18254.21875",29941.57189613816,18395.141645138254,135.766324882974,140.92206254435223,-1,-1,"1,0,0,0,1,0,0,0,1"
2951,"undefined","exclude pSTAT1","Polygon","29145.76,20079.62 29175.84,20095.95 29192.17,20139.77 29182.71,20176.72 29216.23,20173.28 29240.28,20160.39 29248.02,20175.00 29208.49,20205.08 29191.31,20206.79 29204.20,20233.43 29184.43,20244.60 29162.09,20207.65 29105.38,20212.81 29095.93,20179.30 29108.82,20154.38 29144.90,20150.08 29156.93,20113.99 29135.45,20083.92",-1,-1,-1,-1,-1,-1,-1
2952,"undefined","exclude pSTAT1","Ellipse","29488.69140625,19791.978515625 29452.234375,19791.978515625 29470.462890625,19808.080078125 29470.462890625,19775.876953125",29470.462394642716,19791.97914298219,18.2280998860806,16.101478961412795,-1,-1,"1,0,0,0,1,0,0,0,1"
2954,"undefined","exclude CD103","Polygon","20059.86,6736.18 20103.61,6709.44 20147.36,6804.23 20123.05,7041.19 20080.52,7013.24 20095.10,6795.72",-1,-1,-1,-1,-1,-1,-1
2955,"undefined","exclude","Polygon","28636.81,19512.90 28695.75,19424.19 28737.67,19422.97 28738.28,19452.75 28675.09,19543.89 28629.52,19535.38",-1,-1,-1,-1,-1,-1,-1
2956,"undefined","exclude CD163","Polygon","20968.27,26739.35 21098.88,26651.70 21159.03,26773.72 21081.69,26871.68 20904.68,26871.68",-1,-1,-1,-1,-1,-1,-1
2957,"undefined","exclude CD163","Polygon","20755.17,27181.02 20927.02,27174.15 21097.16,27342.56 21093.72,27419.90 20997.49,27473.18 20885.78,27407.87 20774.07,27382.09",-1,-1,-1,-1,-1,-1,-1
2958,"undefined","exclude CD163","Polygon","21267.26,27142.02 21383.92,27120.15 21461.69,27086.12 21529.74,27008.35 21592.93,27178.48 21566.20,27224.66 21554.05,27368.05 21490.86,27377.77 21393.64,27263.54 21252.67,27280.56",-1,-1,-1,-1,-1,-1,-1
2959,"undefined","exclude CD163","Ellipse","29802.564453125,18061.96875 29706.326171875,18061.96875 29754.4453125,18101.49609375 29754.4453125,18022.443359375",29754.445682288566,18061.969621997916,48.1197286736824,39.52691998195223,-1,-1,"1,0,0,0,1,0,0,0,1"
2960,"undefined","exclude CD163","Ellipse","29778.138671875,17338.662109375 29697.935546875,17338.662109375 29738.037109375,17396.9921875 29738.037109375,17280.33203125",29738.03732360913,17338.662647785703,40.10181974937586,58.3299196354601,-1,-1,"1,0,0,0,1,0,0,0,1"
2961,"undefined","exclude CD163","Ellipse","17174.984375,9607.6787109375 17109.677734375,9607.6787109375 17142.330078125,9648.923828125 17142.330078125,9566.4326171875",17142.330766068506,9607.678560579505,32.65267302856955,41.24548172029972,-1,-1,"1,0,0,0,1,0,0,0,1"
2962,"undefined","exclude CD163","Polygon","18998.31,11786.48 19111.73,11767.58 19171.88,11850.07 19104.86,11903.35 19072.21,11899.91 18989.72,11918.81",-1,-1,-1,-1,-1,-1,-1
2963,"undefined","exclude CD163","Polygon","18867.70,11477.14 18931.28,11444.49 18972.53,11508.08 19025.80,11540.73 19020.65,11578.54 18993.15,11607.75 18945.03,11611.19 18922.69,11549.32 18893.48,11551.04 18886.60,11520.11 18853.95,11518.39",-1,-1,-1,-1,-1,-1,-1
2964,"undefined","exclude CD68","Ellipse","28162.990234375,25307.935546875 28101.013671875,25307.935546875 28132.001953125,25337.708984375 28132.001953125,25278.162109375",28132.00162416388,25307.935586336087,30.987769806335564,29.772581689849176,-1,-1,"1,0,0,0,1,0,0,0,1"
2965,"undefined","exclude CD68","Ellipse","28424.259765625,26555.345703125 28370.7890625,26555.345703125 28397.5234375,26586.94140625 28397.5234375,26523.75",28397.52427917112,26555.345240416114,26.73454649958512,31.595410221038037,-1,-1,"1,0,0,0,1,0,0,0,1"
2966,"undefined","exclude CD68","Ellipse","27555.38671875,27178.138671875 27506.77734375,27178.138671875 27531.08203125,27206.6953125 27531.08203125,27149.58203125",27531.082079593412,27178.138671733115,24.304133181438374,28.557375030773983,-1,-1,"1,0,0,0,1,0,0,0,1"
2967,"undefined","exclude grzB","Polygon","12512.67,8350.29 13280.68,8389.18 14145.91,8141.28 14544.49,8058.64 14680.60,8423.20 14481.30,8612.78 14359.78,9001.64 14364.64,9181.49 14141.04,9526.61 14563.94,9560.64 14792.40,9677.30 14909.06,9832.84 15064.60,10056.44 14828.85,10197.41 14741.36,10430.73 14734.07,10724.81 14622.27,10931.39 14359.78,10960.56 13961.19,10853.62 13654.96,10581.41 13514.00,10352.95 13348.73,10416.14 13125.13,10425.86 12896.67,10489.06 12415.45,10654.32 12031.45,10080.75 12332.82,9575.22 12546.69,9361.34 12201.57,9074.55 12138.38,8855.82 11725.21,8389.18",-1,-1,-1,-1,-1,-1,-1
2968,"undefined","exclude grzB","Polygon","29789.12,22734.90 29978.89,22787.34 29978.89,22942.15 29901.48,23054.52 29906.47,23376.63 29889.00,23444.05 29983.88,23653.80 29958.91,23783.64 29649.28,23821.10 29611.83,23616.34 29669.26,23518.96 29746.67,23281.74 29811.59,22879.72",-1,-1,-1,-1,-1,-1,-1
2969,"undefined","exclude grzB","Polygon","25403.24,19638.21 25450.92,19618.78 25510.95,19827.13 25454.45,19858.91",-1,-1,-1,-1,-1,-1,-1
2970,"undefined","exclude grzB","Ellipse","25791.6875,19504.017578125 25717.529296875,19504.017578125 25754.607421875,19548.158203125 25754.607421875,19459.875",25754.608220226,19504.01699141179,37.078708876397286,44.141333561812644,-1,-1,"1,0,0,0,1,0,0,0,1"
