Id,Name,Text,type,all_points,X,Y,RadiusX,RadiusY,Width,Height,all_transforms
667,"image_review_1","image_review_1","Rectangle","29814.28125,20246.4296875 39851.8984375,20246.4296875 39851.8984375,31279.279296875 29814.28125,31279.279296875",29814.281171098424,20246.43047050197,-1,-1,10037.616836812347,11032.847967941048,"1,0,0,0,1,0,0,0,1"
668,"image_review_2","image_review_2","Rectangle","4961.93798828125,19478.681640625 18724.5625,19478.681640625 18724.5625,30966.4921875 4961.93798828125,30966.4921875",4961.938068055961,19478.680740774114,-1,-1,13762.624784751208,11487.810770742744,"1,0,0,0,1,0,0,0,1"
669,"image_review_3","image_review_3","Rectangle","6818.3271484375,6707.28076171875 21980.47265625,6707.28076171875 21980.47265625,16458.0546875 6818.3271484375,16458.0546875",6818.3272705078125,6707.28076171875,-1,-1,15162.145751953125,9750.77490234375,"1,0,0,0,1,0,0,0,1"
