Id,Name,Text,type,all_points,X,Y,RadiusX,RadiusY,Width,Height,all_transforms
659,"image_review_1","image_review_1","Rectangle","3516.9501953125,5073.654296875 15602.8232421875,5073.654296875 15602.8232421875,15915.96484375 3516.9501953125,15915.96484375",3516.9501953125036,5073.654296875007,-1,-1,12085.873046875,10842.310546875,"1,0,0,0,1,0,0,0,1"
660,"image_review_2","image_review_2","Rectangle","5732.0458984375,19063.732421875 16613.21875,19063.732421875 16613.21875,28118.421875 5732.0458984375,28118.421875",5732.045898437504,19063.732421875007,-1,-1,10881.171875,9054.689453125,"1,0,0,0,1,0,0,0,1"
661,"image_review_3","image_review_3","Rectangle","23141.921875,9115.232421875 28077.310546875,9115.232421875 28077.310546875,17314.97265625 23141.921875,17314.97265625",23141.920898437504,9115.232421875007,-1,-1,4935.388671875,8199.740234375,"1,0,0,0,1,0,0,0,1"
