Id,Name,Text,type,all_points,X,Y,RadiusX,RadiusY,Width,Height,all_transforms
653,"image_review_1","image_review_1","Rectangle","32508.787109375,10223.162109375 43432.5390625,10223.162109375 43432.5390625,24771.5 32508.787109375,24771.5",32508.786369611094,10223.161644140251,-1,-1,10923.752128812033,14548.338075443029,"1,0,0,0,1,0,0,0,1"
654,"image_review_2","image_review_2","Rectangle","10486.3017578125,8373.373046875 26284.498046875,8373.373046875 26284.498046875,25196.451171875 10486.3017578125,25196.451171875",10486.30210077036,8373.372954135462,-1,-1,15798.19529841923,16823.07822125973,"1,0,0,0,1,0,0,0,1"
2975,"undefined","exclude CD20","Polygon","26592.10,23275.32 26612.57,23261.68 26844.59,23336.74 26933.30,23318.54 26924.21,23404.98 26755.88,23477.77 26628.49,23609.71 26589.82,23539.19 26619.39,23430.01 26573.90,23295.80",-1,-1,-1,-1,-1,-1,-1
2976,"undefined","exclude CD20","Polygon","28270.84,26291.61 28459.64,26089.16 28625.70,26132.38 28707.59,26273.41 28684.84,26382.60 28559.73,26428.09 28398.23,26368.95 28182.13,26407.62",-1,-1,-1,-1,-1,-1,-1
2977,"undefined","exclude CD20","Polygon","27768.13,26503.16 27825.00,26550.93 27620.27,26978.57 27492.89,27053.64 27417.82,26989.95 27649.84,26730.63 27711.26,26707.88 27734.01,26535.00",-1,-1,-1,-1,-1,-1,-1
2978,"undefined","exclude CD20","Polygon","13626.11,7162.84 13832.00,6821.84 14604.06,7149.97 14790.65,6982.69 15189.55,7259.35 15652.79,7548.87 15768.60,8198.70 15697.83,8378.84 15382.56,10161.03 15183.11,10180.33 14951.49,8925.72 14661.97,8256.60",-1,-1,-1,-1,-1,-1,-1
2979,"undefined","exclude CD20","Polygon","11402.06,5395.05 12653.16,6314.04 12853.33,6113.86 13026.21,5991.03 12744.15,5645.27 12671.36,5376.85 12953.42,5358.65 13235.49,5686.21 13344.67,5950.08 13845.11,6395.93 13658.59,6505.11 13381.07,6514.21 13171.80,6550.61 12967.07,6546.06 12871.53,6700.74 12730.50,6805.38 12175.47,6295.84 11706.87,5845.44 11352.02,5486.04",-1,-1,-1,-1,-1,-1,-1
2980,"undefined","exclude Iba1","Polygon","17915.97,25584.12 18038.81,25596.63 18137.76,25751.31 18140.03,25775.19 18052.45,25771.78 17846.59,25721.74",-1,-1,-1,-1,-1,-1,-1
2981,"undefined","exclude Iba1","Polygon","18447.12,25705.81 18409.59,25799.08 18455.08,25821.82 18505.12,25737.66 18472.14,25717.19",-1,-1,-1,-1,-1,-1,-1
2984,"undefined","exclude CD3e","Ellipse","29621.78125,20112.240234375 29042.73046875,20112.240234375 29332.255859375,20321.341796875 29332.255859375,19903.138671875",29332.256442902464,20112.2397313849,289.52507466528914,209.1012464670639,-1,-1,"1,0,0,0,1,0,0,0,1"
2985,"undefined","exclude CD3e","Ellipse","23278.044921875,19198.57421875 23187.056640625,19198.57421875 23232.55078125,19246.912109375 23232.55078125,19150.236328125",23232.551321821986,19198.575044221976,45.4944763598578,48.33788113234914,-1,-1,"1,0,0,0,1,0,0,0,1"
2986,"undefined","exclude CD3e","Polygon","12993.24,21136.45 13035.06,21086.58 13110.66,21155.75 13195.91,21183.09 13152.48,21250.65 13059.19,21218.48 13072.06,21179.87 13049.54,21179.87",-1,-1,-1,-1,-1,-1,-1
2987,"undefined","exclude FoxP3","Polygon","23202.61,19143.12 23310.38,19147.95 23303.95,19258.93 23233.18,19276.62 23172.05,19236.41",-1,-1,-1,-1,-1,-1,-1
2988,"undefined","exclude FoxP3","Polygon","21482.35,19292.71 21541.87,19299.14 21537.04,19333.72 21507.28,19331.31 21486.37,19374.74 21445.36,19373.13",-1,-1,-1,-1,-1,-1,-1
2989,"undefined","exclude FoxP3","Ellipse","16950.751953125,10144.2939453125 16874.548828125,10144.2939453125 16912.650390625,10181.2578125 16912.650390625,10107.330078125",16912.64960334244,10144.293888304375,38.10162395138104,36.964279397150676,-1,-1,"1,0,0,0,1,0,0,0,1"
2990,"undefined","exclude FoxP3","Polygon","10769.88,13201.49 10798.83,13150.01 10841.45,13187.01 10859.95,13227.22 10855.13,13265.02 10833.41,13282.71 10785.16,13229.63",-1,-1,-1,-1,-1,-1,-1
2991,"undefined","exclude FoxP3","Ellipse","7208.2529296875,9919.2607421875 6905.85986328125,9919.2607421875 7057.05615234375,10068.8486328125 7057.05615234375,9769.6728515625",7057.056297796759,9919.260676178339,151.1964278807618,149.58790615704493,-1,-1,"1,0,0,0,1,0,0,0,1"
2993,"undefined","exclude STAT1","Ellipse","27058.95703125,21200.228515625 26693.72265625,21200.228515625 26876.33984375,21396.025390625 26876.33984375,21004.43359375",26876.33914211339,21200.229431315398,182.6172638366843,195.79584259515104,-1,-1,"1,0,0,0,1,0,0,0,1"
2994,"undefined","exclude STAT1","Ellipse","25639.76171875,21237.216796875 25472.20703125,21237.216796875 25555.984375,21334.171875 25555.984375,21140.259765625",25555.98417626114,21237.21611420813,83.7779877839057,96.95656654237246,-1,-1,"1,0,0,0,1,0,0,0,1"
2996,"undefined","exclude CD103","Polygon","17606.27,13132.19 17698.13,13039.01 17817.27,13044.33 17955.72,13079.61 17829.92,13136.85 17849.89,13173.46 17865.20,13196.76 17903.14,13237.36 17831.92,13280.63 17749.38,13279.96 17633.56,13215.40",-1,-1,-1,-1,-1,-1,-1
2997,"undefined","exclude CD163","Ellipse","27069.216796875,20032.6875 27027.94921875,20032.6875 27048.583984375,20056.31640625 27048.583984375,20009.05859375",27048.58342868038,20032.687808031886,20.634148397024546,23.62942947737247,-1,-1,"1,0,0,0,1,0,0,0,1"
2998,"undefined","exclude CD103","Polygon","16579.84,11429.55 16641.97,11389.07 16699.39,11409.78 16675.86,11442.73 16661.74,11475.68 16625.97,11474.73 16589.26,11457.79",-1,-1,-1,-1,-1,-1,-1
2999,"undefined","exclude CD163","Ellipse","19296.51953125,25878.208984375 18991.53125,25878.208984375 19144.025390625,26041.998046875 19144.025390625,25714.41796875",19144.02544392297,25878.20803294548,152.4948165703936,163.79075045418358,-1,-1,"1,0,0,0,1,0,0,0,1"
3000,"undefined","exclude CD163","Polygon","29365.92,25903.51 29398.87,25862.10 29438.40,25879.04 29439.34,25906.34 29428.99,25937.40 29422.40,25996.71 29435.58,26023.06 29415.81,26042.83 29402.63,26067.30 29364.04,26136.96 29330.15,26118.14 29316.03,26086.13 29322.62,26047.54 29344.27,25994.82 29372.51,25968.47 29397.92,25948.70 29360.27,25923.28",-1,-1,-1,-1,-1,-1,-1
3001,"undefined","exclude CD163","Ellipse","29247.650390625,26215.603515625 29232.587890625,26215.603515625 29240.119140625,26223.83984375 29240.119140625,26207.365234375",29240.119328447254,26215.60269120633,7.530595657641243,8.236603644578281,-1,-1,"1,0,0,0,1,0,0,0,1"
3002,"undefined","exclude CD163","Ellipse","21486.91796875,19438.408203125 21435,19438.408203125 21460.958984375,19459.04296875 21460.958984375,19417.775390625",21460.958504696053,19438.40917279852,25.959117931182845,20.634159823115624,-1,-1,"1,0,0,0,1,0,0,0,1"
3003,"undefined","exclude CD163","Ellipse","11615.2080078125,8510.77734375 11587.251953125,8510.77734375 11601.2294921875,8523.7568359375 11601.2294921875,8497.7978515625",11601.229938634633,8510.777719307996,13.977970757588992,12.979547539500345,-1,-1,"1,0,0,0,1,0,0,0,1"
3004,"undefined","exclude CD163","Ellipse","15915.2548828125,13438.857421875 15857.833984375,13438.857421875 15886.544921875,13465.21484375 15886.544921875,13412.5009765625",15886.544870185888,13438.857669287552,28.710431292416615,26.35712519907065,-1,-1,"1,0,0,0,1,0,0,0,1"
